mofname,target
yfy+N482+E212,459.1658718
yfy+N482+E220,510.5063957
yfy+N671+E149,535.4437076
yfy+N671+E33,467.6804622
yfz+N133+E0,422.6224306
yfz+N133+E88,516.6467041
yfz+N172+E182,502.9959831
yfz+N391+E0,413.5441883
yfz+N391+E181,487.2079493
yfz+N391+E19,485.4630881
yfz+N671+E185,469.6408534
yfz+N671+E51,451.2828419
zec+N390+N3+E14+E166,565.8921473
zec+N390+N3+E14+E189,559.607562
zec+N445+N238+E0+E8,515.8149185
zec+N4+N257+E226+E88,456.8955046
zec+N522+N649+E72+E139,517.0081259
zec+N575+N580+E0+E185,221.9139734
zfa+N133+E67,363.5172984
zfa+N172+E63,520.2438176
zfa+N242+E132,551.5797031
zfa+N242+E181,541.8711599
zfa+N254+E116,546.1163184
zfa+N254+E125,540.0333877
zfa+N254+E138,459.431823
zfa+N254+E91,549.4715165
zfa+N254+E95,469.4367874
zfa+N300+E234,519.238871
zfa+N332+E14,477.2428269
zfa+N383+E192,468.5118117
zfa+N482+E139,448.851781
zfa+N482+E173,444.9832303
zfa+N482+E199,516.8227773
zfa+N482+E206,485.4559565
zfa+N482+E41,483.4460756
zfa+N482+E42,511.7758253
zfa+N572+E30,513.1868555
zfa+N651+E95,512.2467292
zfb+N133+E143,526.7313955
zfb+N133+E16,527.950854
zfb+N133+E63,447.1467798
zfb+N172+E114,521.6034803
zfb+N172+E123,555.7847443
zfb+N172+E181,561.3479793
zfb+N172+E186,507.0195875
zfb+N172+E37,487.1992076
zfb+N172+E39,469.2919305
zfb+N172+E8,562.7005225
zfb+N206+E111,556.8533664
zfb+N206+E15,538.7720817
zfb+N206+E212,433.41254
zfb+N254+E114,521.1965635
zfb+N300+E0,126.427274
zfb+N300+E40,566.9963802
zfb+N300+E89,279.368883
zfb+N364+E234,545.5295798
zfb+N364+E23,552.7204691
zfb+N364+E78,533.7442069
zfb+N391+E153,497.2527033
zfb+N391+E44,506.486611
zfb+N482+E128,303.7056628
zfb+N482+E184,223.4726834
zfb+N482+E185,168.745794
zfb+N482+E19,215.5476858
zfb+N482+E216,315.7641024
zfb+N482+E29,466.2942835
zfb+N482+E38,547.1004568
zfb+N482+E47,585.5991739
zfb+N572+E134,459.5004012
zfb+N572+E80,532.0710746
zfb+N572+E97,516.4003438
zfb+N671+E101,509.4568608
zfb+N671+E41,533.0514649
zfc+N133+E0,421.9090651
zfc+N206+E0,432.7946683
zfc+N254+E216,508.0987215
zfc+N651+E0,427.3869548
zfd+N133+E0,256.9072985
zfd+N242+E0,397.5885571
zfd+N482+E50,489.8221264
zfe+N206+E216,509.328281
zfe+N482+E139,397.8475181
zfe+N482+E185,425.7603582
zfe+N482+E26,563.823548
zff+N133+E51,467.9439966
zfg+N206+E171,511.9182688
zfh+N133+E0,348.871081
zfh+N172+E183,551.2502758
zfh+N206+E0,432.3271298
zfh+N206+E102,350.4097831
zfh+N242+E112,552.8600993
zfh+N482+E212,338.3835302
zfi+N254+E162,501.5008136
zfi+N300+E183,548.367739
zfi+N300+E69,488.9836842
zfj+N133+E184,342.1401214
zfj+N206+E0,299.0245377
zfj+N206+E206,425.4540457
zfj+N482+E0,205.2956886
zfj+N482+E19,435.5740151
zfj+N482+E204,366.3559896
zfj+N482+E88,408.1673156
zfj+N651+E0,338.0178695
zfj+N671+E0,344.3533378
zfj+N671+E146,549.1682063
zfj+N671+E199,527.3647622
zfk+N242+E15,481.6666045
zfk+N383+E51,444.3104145
zfk+N482+E8,557.9654444
zfl+N133+E29,462.3617483
zfl+N172+E184,445.2872515
zfl+N364+E131,457.204705
zfl+N364+E53,591.5411586
zfl+N383+E139,257.6752246
zfl+N671+E168,451.511362
zfm+N364+E0,214.3409296
zfm+N482+E162,258.0288829
zfm+N572+E73,510.1052235
zfm+N671+E50,309.0210216
zfm+N671+E51,249.6260662
zfn+N133+E212,482.8478794
zfo+N133+E29,482.1380464
zfo+N364+E131,502.6821211
zfo+N482+E166,541.1054586
zfo+N482+E69,389.5742025
zfo+N651+E0,314.6200999
zfp+N364+E102,355.2682782
zfp+N364+E127,549.5517912
zfp+N364+E216,492.1622129
zfp+N364+E228,535.9138496
zfp+N364+E50,504.2823002
zfq+N133+E84,419.2855423
zfq+N254+E168,459.1533598
zfq+N364+E50,342.4261077
zfq+N482+E43,455.4382698
zfr+N133+E218,498.5780431
zfr+N133+E63,480.8203246
zfr+N133+E80,498.5316952
zfr+N172+E0,473.1422902
zfr+N172+E187,492.2148062
zfr+N172+E233,487.1905155
zfr+N206+E0,417.8913386
zfr+N206+E45,503.0176966
zfr+N242+E26,511.5764558
zfr+N254+E0,401.5875021
zfr+N254+E141,504.7759787
zfr+N254+E150,525.042124
zfr+N300+E38,477.1689019
zfr+N332+E166,464.2006997
zfr+N383+E138,476.9585884
zfr+N391+E31,445.4091879
zfr+N391+E58,473.9816513
zfr+N482+E34,493.8556285
zfr+N651+E31,450.9317682
zfr+N671+E130,510.0606419
zfr+N671+E184,499.0959461
zfr+N671+E81,527.1331139
zfr+N671+E85,523.3006796
zfs+N133+E33,488.9727444
zfs+N172+E149,521.9282095
zfs+N172+E14,532.841463
zfs+N172+E33,464.0772994
zfs+N206+E186,526.8904841
zfs+N206+E212,454.9901663
zfs+N206+E2,471.8740012
zfs+N206+E33,478.6039236
zfs+N206+E96,525.7914682
zfs+N242+E145,473.003136
zfs+N242+E39,435.7266003
zfs+N254+E116,524.8810412
zfs+N254+E12,494.981062
zfs+N254+E153,472.1921564
zfs+N254+E154,550.4687951
zfs+N254+E201,539.2471396
zfs+N254+E216,475.4578016
zfs+N254+E224,527.6619875
zfs+N254+E24,537.0664271
zfs+N254+E25,511.3598488
zfs+N254+E79,426.6223474
zfs+N254+E85,525.5659976
zfs+N300+E20,455.4741111
zfs+N300+E8,488.8132605
zfs+N364+E141,470.7002389
zfs+N364+E16,505.5782387
zfs+N364+E24,479.9866652
zfs+N482+E28,453.49188
zfs+N482+E38,509.9792457
zfs+N482+E76,519.9013683
zfs+N572+E28,448.1181706
zfs+N651+E203,469.1145412
zfs+N671+E101,462.827476
zfs+N671+E116,494.9110283
zfs+N671+E162,488.5547555
zfs+N671+E181,509.6350308
zft+N133+E43,561.0247358
zft+N172+E166,562.1735004
zft+N206+E120,566.207618
zft+N364+E11,564.5994489
zft+N364+E127,547.1664416
zft+N364+E13,575.4617691
zft+N364+E226,356.0690918
zft+N383+E81,573.362725
zft+N671+E201,564.529822
zfu+N133+E150,568.6236802
zfu+N133+E222,506.7094354
zfu+N133+E81,570.0362849
zfu+N206+E120,570.0765799
zfu+N206+E1,465.5548668
zfu+N206+E216,529.3491499
zfu+N206+E71,560.22538
zfu+N242+E154,548.9891292
zfu+N254+E185,490.8231852
zfu+N254+E18,574.5281923
zfu+N300+E174,519.9526364
zfu+N300+E69,530.1498258
zfu+N332+E0,540.7527168
zfu+N332+E67,518.0669135
zfu+N364+E107,515.9853796
zfu+N364+E34,517.840596
zfu+N482+E31,503.2719303
zfu+N572+E179,529.8758926
zfu+N671+E0,416.2107554
zfu+N671+E12,486.2153562
zfu+N671+E132,547.8765142
zfu+N671+E63,550.811141
zfv+N254+E212,503.3270411
zfv+N254+E51,480.0707013
zfw+N254+E52,443.0727542
zfx+N206+E185,453.2345922
zfx+N254+E58,449.4079917
zfx+N391+E220,499.1699144
zfx+N391+E67,440.5706149
zfy+N242+E0,288.0155219
zfy+N254+E66,555.5215303
zfy+N300+E166,549.7414614
zfy+N482+E0,290.3715689
zfy+N482+E139,368.8949259
zfy+N482+E185,416.9724885
zfz+N172+E86,509.9389988
zfz+N206+E111,474.1840852
zfz+N206+E126,474.5377338
zfz+N206+E12,442.6965057
zfz+N206+E1,428.630469
zfz+N206+E59,420.2170961
zfz+N206+E9,406.8352351
zfz+N242+E64,442.4473441
zfz+N254+E175,526.9692815
zfz+N254+E34,477.4356551
zfz+N332+E142,464.4225839
zfz+N332+E143,466.4830964
zfz+N332+E14,467.6270853
zfz+N391+E14,497.418105
zfz+N482+E107,498.2210481
zfz+N651+E121,439.9105792
zfz+N651+E36,441.6375837
zfz+N651+E47,452.59049
zfz+N671+E120,516.6337309
zga+N254+E0,321.0988582
zga+N254+E228,529.9961506
zni+N238+E102,281.2060005
zni+N238+E51,318.0034537
zni+N305+E146,558.9723101
zni+N346+E19,547.3660927
zni+N515+E0,491.8634067
zni+N649+E51,345.800257
zni+N697+E166,555.3017923
zni+N73+E139,461.9968322
znz+N47+N418+E131+E189,492.7505654
znz+N640+N418+E166+E222,477.0420808
zzz+N10+N147+E122,561.5515764
zzz+N10+N438+E11,539.9241903
zzz+N10+N612+E19,404.3423845
zzz+N10+N646+E226,168.0098811
zzz+N10+N678+E166,576.9351785
zzz+N137+N349+E189,511.3111439
zzz+N150+N144+E65,526.6188081
zzz+N150+N148+E70,487.0509587
zzz+N150+N55+E182,528.1890558
zzz+N150+N595+E0,391.829791
zzz+N150+N85+E44,562.3812396
zzz+N160+N37+E72,560.0587817
zzz+N160+N529+E220,539.2550051
zzz+N176+N16+E102,299.7543735
zzz+N176+N548+E139,381.4273042
zzz+N196+N36+E234,568.599828
zzz+N196+N548+E162,292.9872272
zzz+N196+N674+E162,391.2589155
zzz+N19+N139+E166,562.5506692
zzz+N19+N195+E162,476.7604327
zzz+N19+N295+E50,510.1392331
zzz+N19+N30+E71,498.63503
zzz+N19+N59+E234,577.4438966
zzz+N19+N646+E220,446.8576434
zzz+N225+N37+E134,462.1754304
zzz+N231+N143+E37,539.5938785
zzz+N23+N392+E139,426.9003045
zzz+N23+N47+E34,552.133171
zzz+N23+N634+E51,271.63773
zzz+N246+N260+E120,530.3697916
zzz+N277+N147+E174,533.7943189
zzz+N277+N16+E102,236.7800344
zzz+N277+N213+E19,494.6956925
zzz+N277+N283+E50,326.3146347
zzz+N277+N290+E185,341.8337138
zzz+N277+N324+E185,411.219175
zzz+N277+N36+E50,457.2252308
zzz+N277+N438+E95,351.5026677
zzz+N277+N533+E108,343.9794038
zzz+N277+N622+E173,335.668352
zzz+N285+N602+E18,440.1150122
zzz+N333+N311+E66,559.0469207
zzz+N416+N555+E45,489.1413663
zzz+N429+N568+E143,546.2698754
zzz+N474+N85+E5,562.3940153
zzz+N484+N438+E120,483.0781235
zzz+N484+N465+E102,315.8064145
zzz+N484+N590+E147,544.7086099
zzz+N488+N85+E0,440.5150272
zzz+N48+N167+E186,515.472124
zzz+N558+N521+E139,450.9469545
zzz+N571+N152+E69,511.4124701
zzz+N571+N290+E219,545.4753954
zzz+N571+N504+E37,556.4809372
zzz+N571+N694+E85,490.2055686
zzz+N60+N296+E94,504.403005
zzz+N679+N306+E15,556.9575784
zzz+N682+N296+E150,552.8552321
zzz+N682+N296+E154,539.180462
zzz+N687+N59+E70,559.9682796
afw+N164+E216,606.0204063
anh+N442+N477+E92,570.3985583
apo+N10+N533+E44,611.0366058
apo+N285+N480+E92,545.0386643
apo+N285+N521+E92,559.6094467
baa+N109+N388+E150+E217,573.5594549
bbf+N100+N164+E25+E29,587.3113118
bbf+N128+N164+E45+E67,595.6672347
bbf+N153+N218+E69+E174,562.9444322
bbf+N153+N3+E149+E224,569.044552
bbf+N302+N93+E226+E52,544.3776749
bbf+N445+N164+E25+E37,594.226918
bbf+N470+N161+E19+E189,587.2496793
bbf+N524+N7+E66+E84,567.7988372
bbf+N525+N164+E44+E182,616.8935337
bbf+N525+N616+E216+E203,563.1987613
bbf+N525+N649+E184+E190,574.7433716
bbf+N597+N649+E63+E149,570.6227351
bbf+N7+N515+E175+E150,573.0108039
bbg+N238+N3+E127+E111,576.0194779
bbg+N385+N3+E195+E127,517.4003283
bbg+N3+N109+E202+E16,607.084091
bbg+N68+N3+E216+E83,573.8374697
bbh+N161+N3+E131+E13,565.1371921
bcg+N329+E163,550.5523903
bcg+N550+E34,540.9443731
bcg+N64+E111,573.2712038
bcg+N699+E35,500.1384903
bcg+N78+E24,505.4448795
bcl+N10+N446+E23+E92,581.8110065
bcl+N196+N599+E35+E6,549.2086152
bcl+N25+N284+E24+E216,550.5877915
bcl+N410+N284+E81+E40,563.2932007
bcl+N477+N284+E150+E101,558.2875385
bcl+N516+N284+E14+E19,543.326076
bcm+N161+N3+E14+E107,590.3325146
bcm+N238+N3+E182+E53,588.3209632
bcm+N271+N68+E216+E190,554.6766155
bcm+N305+N3+E72+E188,580.2872213
bcm+N371+N7+E48+E120,574.5303976
bcm+N388+N115+E146+E45,565.5511088
bcm+N388+N164+E216+E11,569.268982
bcm+N388+N164+E71+E11,576.529238
bcm+N3+N109+E167+E174,547.1309923
bcm+N3+N109+E226+E30,360.935515
bcm+N3+N158+E226+E13,457.2490917
bcm+N3+N164+E69+E47,580.9433087
bcm+N3+N371+E84+E166,559.3633036
bcm+N3+N515+E84+E63,570.5571713
bcm+N600+N109+E226+E98,550.636234
bcm+N600+N109+E84+E70,585.8552669
bcm+N600+N164+E16+E132,604.2765824
bcm+N693+N164+E127+E38,591.2558777
bcm+N708+N3+E190+E158,516.4163294
bcm+N719+N7+E138+E180,552.4442533
bcm+N7+N515+E0+E201,586.1830077
bcm+N7+N76+E226+E221,491.7134555
bcm+N7+N76+E63+E13,586.119712
bcn+N115+N7+E92+E80,592.6290671
bcn+N304+N7+E19+E226,583.0614764
bcn+N388+N515+E84+E157,516.2862792
bcn+N3+N109+E166+E107,590.794749
bcn+N3+N109+E175+E216,583.2330394
bcn+N3+N109+E19+E97,551.5880263
bcn+N3+N109+E216+E1,537.4154696
bcn+N3+N109+E216+E91,550.8586322
bcn+N3+N109+E63+E147,596.6647315
bcn+N3+N109+E84+E187,570.3279334
bcn+N3+N109+E92+E179,523.9887876
bcn+N3+N164+E127+E40,388.7148155
bcn+N3+N164+E63+E5,532.0156356
bcn+N3+N215+E92+E188,529.6735535
bcn+N3+N346+E149+E64,565.5093404
bcn+N3+N371+E175+E98,549.1062575
bcn+N3+N371+E19+E234,501.5318139
bcn+N3+N371+E69+E35,479.8983596
bcn+N3+N385+E89+E35,537.3462548
bcn+N3+N515+E19+E70,580.8240663
bcn+N3+N616+E216+E64,417.6719459
bcn+N3+N697+E216+E132,537.7825817
bcn+N3+N76+E108+E234,539.0813166
bcn+N3+N89+E216+E188,504.9701142
bcn+N693+N109+E132+E188,591.7040319
bcn+N693+N305+E63+E64,526.2898938
bcn+N693+N346+E50+E47,384.9920796
bcn+N73+N3+E92+E166,593.1811774
bcn+N7+N115+E216+E141,575.1256678
bcn+N7+N256+E69+E3,523.6705002
bcs+N702+E11,561.272395
bct+N344+E34,557.5363404
bcu-b+N629+N224+E234,589.8028518
bcu-b+N70+N84+E142,578.5006158
bcu-b+N84+N78+E166,569.5308609
bcu-b+N84+N78+E23,587.2280078
bcu-g+N137+E127,543.2108816
bcu+N120+E24,443.7436991
bcu+N189+E150,579.8578576
bcu+N226+E38,591.387782
bcu+N228+E150,585.3343146
bcu+N329+E34,583.2088738
bcu+N35+E111,542.4451062
bcu+N35+E179,557.6645233
bcu+N38+E47,588.124462
bcu+N507+E68,588.4425577
bcu+N542+E17,594.2287698
bcu+N617+E234,583.2128962
bcu+N632+E34,557.991168
bcu+N637+E142,577.5176406
bcu+N637+E188,571.7285431
bcu+N64+E17,591.7082772
bcu+N673+E81,557.9597407
bcu+N699+E107,473.0013448
bcu+N78+E107,569.6304625
bcu+N78+E150,507.4937181
bnn+N206+E180,534.484248
bnn+N254+E19,549.768082
boe+N19+N579+E217+E216,577.5467751
boe+N440+N20+E3+E0,505.7601844
bor+N20+N68+E0,601.0856302
bor+N429+N109+E0,585.2955055
brl+N302+N164+E52+E108,572.9765463
bsn+N198+E81,546.2182464
bsn+N447+E146,443.6931389
bsn+N480+E189,574.2258158
bsn+N59+E81,573.4256542
bto+N117+E226,490.5276082
bto+N246+E217,570.8376041
cag+N109+E128,588.7395719
cag+N115+E216,570.6517807
cag+N164+E128,596.4032296
cao+N681+N168+E149+E32,582.8694396
cao+N681+N3+E132+E34,574.0327135
cao+N681+N600+E132+E190,573.4964146
cao+N681+N600+E179+E34,596.6585113
cao+N681+N607+E63+E188,573.2547134
cdl+N164+E188,596.4371896
cdl+N164+E234,604.7026986
cdl+N259+E66,576.4614938
cdl+N292+E204,549.3674436
cdl+N561+E146,580.5730594
cdl+N654+E217,534.8540571
cdl+N93+E14,414.0993105
cdp+N184+N3+E14+E166,590.6703901
cdq+N514+N518+E199+E11,540.1999565
cdq+N7+N101+E45+E31,536.9735048
cdq+N7+N151+E175+E149,585.6706203
cdq+N7+N309+E92+E194,560.8614836
cdq+N7+N480+E166+E128,396.8559758
cdq+N7+N533+E150+E199,577.5934629
cdq+N7+N556+E183+E217,586.8279571
cdq+N7+N560+E19+E3,595.4499907
cdq+N7+N560+E44+E72,431.4998613
cds-b+N128+N164+E44,308.0185505
cds-b+N128+N390+E166,588.8253535
cds-b+N128+N390+E72,591.3747594
cds-b+N128+N524+E19,501.3820748
cds-b+N136+N525+E44,579.3813074
cds-b+N13+N194+E173,557.7706402
cds-b+N13+N603+E146,571.8922204
cds-b+N13+N603+E166,585.2467313
cds-b+N13+N603+E63,549.8680536
cds-b+N153+N223+E150,586.0084439
cds-b+N164+N4+E24,380.9002806
cds-b+N193+N128+E44,385.9604935
cds-b+N202+N164+E11,389.0129838
cds-b+N202+N561+E166,549.6333642
cds-b+N202+N688+E187,536.9227488
cds-b+N223+N624+E174,572.0122056
cds-b+N263+N4+E195,594.1117249
cds-b+N276+N100+E14,445.3507085
cds-b+N276+N100+E70,290.8204769
cds-b+N276+N174+E81,593.2996292
cds-b+N276+N470+E146,282.4029934
cds-b+N276+N718+E44,292.0037952
cds-b+N302+N136+E19,572.9901306
cds-b+N302+N623+E37,372.2867824
cds-b+N303+N128+E132,582.0045269
cds-b+N303+N1+E73,582.6348156
cds-b+N303+N302+E132,588.0202873
cds-b+N303+N302+E166,589.8402341
cds-b+N335+N564+E151,589.1891565
cds-b+N365+N112+E29,546.3552236
cds-b+N365+N164+E166,549.1832836
cds-b+N365+N263+E50,599.4908838
cds-b+N365+N263+E92,588.7936123
cds-b+N365+N390+E29,579.4255291
cds-b+N365+N390+E92,538.7281988
cds-b+N365+N580+E160,578.2173855
cds-b+N365+N616+E44,448.9641159
cds-b+N376+N522+E44,327.4140559
cds-b+N387+N223+E150,581.8490134
cds-b+N409+N302+E166,594.1116363
cds-b+N417+N525+E44,597.5634874
cds-b+N424+N128+E19,544.8271577
cds-b+N42+N13+E89,563.8178837
cds-b+N445+N371+E16,177.6508915
cds-b+N445+N616+E216,519.5148996
cds-b+N470+N616+E25,585.2524935
cds-b+N4+N263+E132,533.5299201
cds-b+N503+N128+E128,582.5890223
cds-b+N503+N564+E130,587.1974702
cds-b+N512+N365+E85,592.9057863
cds-b+N524+N4+E92,516.9141011
cds-b+N525+N193+E14,502.6232337
cds-b+N525+N417+E81,612.8809701
cds-b+N525+N464+E92,596.6412483
cds-b+N525+N623+E57,326.3025049
cds-b+N525+N93+E112,508.4205832
cds-b+N525+N93+E195,487.2277417
cds-b+N525+N93+E26,476.0202637
cds-b+N538+N390+E92,526.8031894
cds-b+N538+N93+E142,518.0943734
cds-b+N539+N525+E166,598.6421921
cds-b+N564+N288+E11,593.5668234
cds-b+N603+N665+E19,593.5263391
cds-b+N616+N255+E168,566.4633341
cds-b+N654+N128+E43,584.3672714
cds-b+N654+N13+E92,558.0121318
cds-b+N654+N525+E92,598.4457071
cds-b+N654+N575+E17,587.2738397
cds-b+N93+N302+E112,539.8425407
cds-b+N93+N302+E132,449.9038876
cds-b+N93+N302+E14,435.8099774
cds-b+N93+N302+E166,457.5299486
cds+N112+E128,275.257293
cds+N112+E166,479.5974723
cds+N112+E84,243.4417597
cds+N193+E70,84.66582239
cds+N194+E138,570.0854889
cds+N292+E108,435.2515766
cds+N2+E166,558.258789
cds+N2+E233,516.7768973
cds+N32+E76,276.3485828
cds+N376+E108,512.3072995
cds+N42+E69,546.1904092
cds+N437+E168,172.9607008
cds+N448+E190,529.1465571
cds+N448+E81,297.6051353
cds+N503+E217,549.1968333
cds+N512+E216,560.0125429
cds+N603+E123,558.5699246
cdt+N137+E0,490.343983
cdt+N137+E127,563.6635074
cdt+N579+E71,575.0209719
cdt+N682+E15,532.4605405
crb+N164+E67,575.5325091
crb+N649+E216,543.4805469
dag+N270+N10+E92,599.8993398
dag+N270+N285+E63,569.5304441
dag+N278+N474+E92,512.6215978
dia+N164+E216,597.8579209
dia+N164+E69,575.7797554
dia+N385+E204,550.1992144
dmc+N19+N109+E184+E205,569.9940823
dmc+N20+N109+E108+E37,586.7327064
dmc+N495+N515+E92+E0,551.6872875
dmc+N499+N7+E48+E63,580.9304037
dmf+N109+N10+E14+E50,485.114298
dmf+N109+N10+E19+E166,444.8344587
dmf+N109+N176+E29+E182,589.9270892
dmf+N109+N176+E45+E92,588.4169544
dmf+N109+N176+E85+E166,599.4688965
dmf+N109+N19+E216+E202,577.7074423
dmf+N109+N19+E44+E70,454.2317348
dmf+N109+N474+E85+E18,376.0686011
dmf+N115+N176+E13+E43,575.0504147
dmf+N136+N277+E29+E16,575.6805251
dmf+N161+N196+E184+E15,563.4472635
dmf+N164+N10+E142+E85,543.9704258
dmf+N164+N10+E14+E136,591.436137
dmf+N164+N10+E14+E16,353.4646149
dmf+N164+N10+E14+E79,404.5883706
dmf+N164+N10+E19+E110,601.6575137
dmf+N164+N196+E44+E81,631.1268536
dmf+N164+N196+E81+E52,593.1203373
dmf+N164+N19+E14+E132,573.7572901
dmf+N164+N19+E52+E142,236.0569813
dmf+N164+N277+E146+E5,605.7875413
dmf+N164+N285+E70+E14,552.8204664
dmf+N164+N410+E92+E69,545.8409443
dmf+N164+N474+E81+E201,606.1969935
dmf+N219+N285+E175+E108,574.134843
dmf+N237+N285+E156+E175,585.0986769
dmf+N256+N196+E44+E70,444.1998601
dmf+N32+N10+E166+E199,581.9864299
dmf+N346+N10+E188+E89,583.0147703
dmf+N346+N196+E14+E43,509.5822902
dmf+N346+N19+E25+E166,559.8158792
dmf+N346+N20+E0+E16,599.32347
dmf+N371+N10+E201+E44,553.8120896
dmf+N371+N176+E14+E220,583.213419
dmf+N371+N196+E26+E143,603.8010293
dmf+N371+N19+E217+E183,568.9462156
dmf+N371+N19+E92+E166,509.9225025
dmf+N371+N285+E0+E98,366.3232998
dmf+N371+N285+E14+E70,560.6344718
dmf+N385+N10+E130+E85,550.2381029
dmf+N385+N10+E182+E71,400.9746719
dmf+N385+N10+E76+E3,616.3722611
dmf+N385+N196+E19+E112,614.2526658
dmf+N434+N20+E138+E184,559.5697797
dmf+N461+N639+E0+E19,616.1878415
dmf+N50+N10+E89+E69,544.8871708
dmf+N515+N10+E13+E186,497.7449752
dmf+N515+N10+E92+E15,567.8227427
dmf+N68+N10+E234+E0,610.9765612
dmf+N697+N10+E76+E89,414.7430673
dmf+N719+N10+E63+E166,295.684442
dmf+N719+N285+E175+E48,570.7482856
dmf+N76+N10+E19+E166,378.6213841
dmf+N76+N196+E14+E166,586.4405446
dmf+N76+N196+E63+E15,578.1097506
dmf+N93+N10+E13+E92,610.8733277
dmf+N93+N20+E0+E16,619.0353952
dmp+N109+E147,599.6086243
dmp+N109+E183,510.5778188
dmp+N109+E81,604.2450449
dmp+N115+E11,456.3925741
dmp+N115+E154,592.5170784
dmp+N115+E181,586.0729697
dmp+N158+E204,565.9707168
dmp+N158+E216,582.5283168
dmp+N158+E84,571.1557993
dmp+N164+E116,314.1389105
dmp+N164+E11,513.0148024
dmp+N164+E120,427.7811403
dmp+N164+E147,608.0685365
dmp+N164+E14,437.0045793
dmp+N164+E160,592.9562419
dmp+N164+E166,426.3939202
dmp+N164+E183,450.773557
dmp+N164+E26,477.3077628
dmp+N188+E201,578.1528509
dmp+N215+E14,575.1744462
dmp+N215+E81,585.0686647
dmp+N256+E81,562.8275162
dmp+N2+E211,557.5932747
dmp+N310+E201,397.7553504
dmp+N346+E177,571.4997264
dmp+N346+E72,454.5686954
dmp+N359+E150,486.1112234
dmp+N359+E35,493.0147671
dmp+N371+E190,560.7690337
dmp+N385+E16,437.8114542
dmp+N435+E138,569.9158831
dmp+N437+E81,592.978442
dmp+N437+E84,568.1645472
dmp+N448+E150,456.597915
dmp+N449+E14,458.0526614
dmp+N455+E14,535.8409243
dmp+N461+E189,573.8494746
dmp+N515+E128,549.7790843
dmp+N515+E25,581.6485259
dmp+N515+E70,572.3364918
dmp+N515+E72,581.3616456
dmp+N627+E195,480.212294
dmp+N649+E11,574.9488219
dmp+N649+E150,587.2432148
dmp+N649+E183,345.4760183
dmp+N649+E215,451.2341367
dmp+N68+E37,566.0429072
dmp+N708+E216,574.3777101
dmp+N719+E19,579.2870477
dmp+N719+E92,572.0987378
dmp+N93+E138,583.4034505
eci+N372+E53,560.0221541
ecm+N372+E8,547.8828714
ecu+N189+E11,567.4623769
ecu+N423+E188,556.7417963
ecu+N664+E37,541.8504575
ffa+N525+N364+E0+E44,570.9011798
fiq+N172+N3+E16+E44,576.2943028
fiq+N300+N514+E107+E44,562.7624328
fiq+N364+N388+E28+E45,569.161591
fiq+N383+N3+E107+E19,387.1715377
fnu+N133+E11,545.0266158
fnu+N133+E187,572.5560839
fnu+N133+E81,510.2921634
fnu+N172+E174,574.654042
fnu+N206+E150,561.9805998
fnu+N206+E3,585.4110325
fnu+N254+E111,573.8607048
fnu+N254+E113,576.14961
fnu+N254+E179,585.9867495
fnu+N254+E34,587.7926098
fnu+N254+E38,552.3797491
fnu+N364+E14,562.6970993
fnu+N364+E202,537.1758857
fnu+N364+E81,564.8263401
fnu+N383+E38,546.2389152
fnu+N391+E26,518.7910463
fnu+N482+E150,551.2795405
fnu+N482+E188,569.2375757
fnu+N572+E11,513.0912252
frl+N538+N164+E19+E216,598.5391144
fsa+N3+N287+E112+E43,589.9425645
fsc+N100+N213+E125+E127,544.5332361
fsc+N100+N341+E44+E66,573.0736259
fsc+N100+N630+E34+E92,577.8769744
fsc+N128+N143+E122+E217,570.4150502
fsc+N128+N143+E153+E108,546.8768389
fsc+N128+N264+E13+E34,570.6382408
fsc+N128+N36+E29+E111,572.7905402
fsc+N128+N486+E13+E138,586.1830415
fsc+N12+N283+E43+E84,572.0120466
fsc+N13+N151+E158+E15,588.5381959
fsc+N13+N289+E149+E190,542.4357365
fsc+N13+N622+E14+E76,418.7990459
fsc+N174+N106+E183+E190,572.5760746
fsc+N174+N334+E5+E108,461.6375142
fsc+N174+N379+E195+E71,222.4017211
fsc+N1+N151+E166+E162,605.4415813
fsc+N1+N213+E146+E15,583.4507802
fsc+N1+N324+E107+E72,470.1805649
fsc+N1+N595+E44+E5,611.9060772
fsc+N201+N556+E216+E185,586.2738533
fsc+N202+N556+E17+E205,601.7220537
fsc+N202+N85+E130+E182,428.4988529
fsc+N223+N283+E71+E41,532.9772576
fsc+N223+N295+E215+E181,557.4091053
fsc+N223+N521+E120+E174,540.4507698
fsc+N223+N560+E81+E183,508.5938694
fsc+N223+N593+E5+E192,522.9539472
fsc+N302+N148+E73+E23,578.4370104
fsc+N302+N180+E138+E8,513.9983222
fsc+N302+N214+E53+E52,572.7527012
fsc+N365+N105+E150+E146,590.8048638
fsc+N365+N555+E25+E77,527.2838347
fsc+N445+N143+E147+E211,582.218447
fsc+N4+N143+E5+E167,585.258718
fsc+N4+N162+E151+E11,590.7666091
fsc+N4+N180+E166+E110,572.3041268
fsc+N4+N457+E43+E182,578.6224481
fsc+N522+N47+E177+E189,504.2666832
fsc+N522+N702+E5+E44,293.7941387
fsc+N525+N143+E68+E108,595.6465779
fsc+N525+N167+E52+E209,546.9915025
fsc+N525+N220+E11+E0,453.4180425
fsc+N525+N59+E216+E189,521.3276487
fsc+N525+N59+E44+E71,597.4920871
fsc+N525+N667+E234+E167,587.7475042
